time,seconds_elapsed,relativeAltitude,pressure
1751015846724226000,90.15522607421875,-0.6183052062988281,1019.8310852050781
1751015847724806100,91.15580615234374,-0.5760269165039062,1019.8258972167969
1751015848725375000,92.156375,-0.5548896789550781,1019.8233032226562
1751015849725950000,93.15694995117188,-0.5284652709960938,1019.8200225830078
1751015850726525200,94.15752514648437,-0.4914703369140625,1019.815673828125
1751015851727115000,95.15811499023438,-0.46504974365234375,1019.8126220703125
1751015852727678000,96.15867797851563,-0.44919586181640625,1019.8104095458984
1751015853728258000,97.15925805664062,-0.412200927734375,1019.8058319091797
1751015854728831000,98.1598310546875,-0.31707763671875,1019.7947692871094
1751015855729404000,99.16040380859376,-0.24309539794921875,1019.7858428955078
1751015856729981000,100.16098095703126,-0.18496322631835938,1019.7785949707031
1751015857730558000,101.16155786132812,-0.158538818359375,1019.7753143310547
1751015858731132000,102.1621318359375,-0.158538818359375,1019.7753143310547
1751015859731714000,103.16271411132813,-0.17967987060546875,1019.7779083251953
1751015860732289000,104.1632890625,-0.21138763427734375,1019.7821807861328
1751015861732864300,105.1638642578125,-0.21138763427734375,1019.7821807861328
1751015862733435000,106.16443481445313,-0.19553375244140625,1019.7798156738281
1751015863734015000,107.16501489257813,-0.16382598876953125,1019.7760772705078
1751015864734592000,108.16559204101563,-0.1268310546875,1019.7714996337891
1751015865735167000,109.1661669921875,-0.03699493408203125,1019.7609710693359
